iso,year,sector,carbon_pricing,length_sequence
IRQ,1988.0,general,0.0,0.0
IRQ,1988.0,transport,0.0,0.0
IRQ,1988.0,buildings,0.0,0.0
IRQ,1988.0,industry,0.0,0.0
IRQ,1988.0,afolu,0.0,0.0
IRQ,1989.0,electricity_and_heat_production,0.0,0.0
IRQ,1989.0,general,0.0,0.0
IRQ,1989.0,transport,0.0,0.0
IRQ,1989.0,buildings,0.0,0.0
IRQ,1989.0,industry,0.0,0.0
IRQ,1989.0,afolu,0.0,0.0
IRQ,1990.0,electricity_and_heat_production,0.0,0.0
IRQ,1990.0,general,0.0,0.0
IRQ,1990.0,transport,0.0,0.0
IRQ,1990.0,buildings,0.0,0.0
IRQ,1990.0,industry,0.0,0.0
IRQ,1990.0,afolu,0.0,0.0
IRQ,1991.0,electricity_and_heat_production,0.0,0.0
IRQ,1991.0,general,0.0,0.0
IRQ,1991.0,transport,0.0,0.0
IRQ,1991.0,buildings,0.0,0.0
IRQ,1991.0,industry,0.0,0.0
IRQ,1991.0,afolu,0.0,0.0
IRQ,1992.0,electricity_and_heat_production,0.0,0.0
IRQ,1992.0,general,0.0,0.0
IRQ,1992.0,transport,0.0,0.0
IRQ,1992.0,buildings,0.0,0.0
IRQ,1992.0,industry,0.0,0.0
IRQ,1992.0,afolu,0.0,0.0
IRQ,1993.0,electricity_and_heat_production,0.0,0.0
IRQ,1993.0,general,0.0,0.0
IRQ,1993.0,transport,0.0,0.0
IRQ,1993.0,buildings,0.0,0.0
IRQ,1993.0,industry,0.0,0.0
IRQ,1993.0,afolu,0.0,0.0
IRQ,1994.0,electricity_and_heat_production,0.0,0.0
IRQ,1994.0,general,0.0,0.0
IRQ,1994.0,transport,0.0,0.0
IRQ,1994.0,buildings,0.0,0.0
IRQ,1994.0,industry,0.0,0.0
IRQ,1994.0,afolu,0.0,0.0
IRQ,1995.0,electricity_and_heat_production,0.0,0.0
IRQ,1995.0,general,0.0,0.0
IRQ,1995.0,transport,0.0,0.0
IRQ,1995.0,buildings,0.0,0.0
IRQ,1995.0,industry,0.0,0.0
IRQ,1995.0,afolu,0.0,0.0
IRQ,1996.0,electricity_and_heat_production,0.0,0.0
IRQ,1996.0,general,0.0,0.0
IRQ,1996.0,transport,0.0,0.0
IRQ,1996.0,buildings,0.0,0.0
IRQ,1996.0,industry,0.0,0.0
IRQ,1996.0,afolu,0.0,0.0
IRQ,1997.0,electricity_and_heat_production,0.0,0.0
IRQ,1997.0,general,0.0,0.0
IRQ,1997.0,transport,0.0,0.0
IRQ,1997.0,buildings,0.0,0.0
IRQ,1997.0,industry,0.0,0.0
IRQ,1997.0,afolu,0.0,0.0
IRQ,1998.0,electricity_and_heat_production,0.0,0.0
IRQ,1998.0,general,0.0,0.0
IRQ,1998.0,transport,0.0,0.0
IRQ,1998.0,buildings,0.0,0.0
IRQ,1998.0,industry,0.0,0.0
IRQ,1998.0,afolu,0.0,0.0
IRQ,1999.0,electricity_and_heat_production,0.0,0.0
IRQ,1999.0,general,0.0,0.0
IRQ,1999.0,transport,0.0,0.0
IRQ,1999.0,buildings,0.0,0.0
IRQ,1999.0,industry,0.0,0.0
IRQ,1999.0,afolu,0.0,0.0
IRQ,2000.0,electricity_and_heat_production,0.0,0.0
IRQ,2000.0,general,0.0,0.0
IRQ,2000.0,transport,0.0,0.0
IRQ,2000.0,buildings,0.0,0.0
IRQ,2000.0,industry,0.0,0.0
IRQ,2000.0,afolu,0.0,0.0
IRQ,2001.0,electricity_and_heat_production,0.0,0.0
IRQ,2001.0,general,0.0,0.0
IRQ,2001.0,transport,0.0,0.0
IRQ,2001.0,buildings,0.0,0.0
IRQ,2001.0,industry,0.0,0.0
IRQ,2001.0,afolu,0.0,0.0
IRQ,2002.0,electricity_and_heat_production,0.0,0.0
IRQ,2002.0,general,0.0,0.0
IRQ,2002.0,transport,0.0,0.0
IRQ,2002.0,buildings,0.0,0.0
IRQ,2002.0,industry,0.0,0.0
IRQ,2002.0,afolu,0.0,0.0
IRQ,2003.0,electricity_and_heat_production,0.0,0.0
IRQ,2003.0,general,0.0,0.0
IRQ,2003.0,transport,0.0,0.0
IRQ,2003.0,buildings,0.0,0.0
IRQ,2003.0,industry,0.0,0.0
IRQ,2003.0,afolu,0.0,0.0
IRQ,2004.0,electricity_and_heat_production,0.0,0.0
IRQ,2004.0,general,0.0,0.0
IRQ,2004.0,transport,0.0,0.0
IRQ,2004.0,buildings,0.0,0.0
IRQ,2004.0,industry,0.0,0.0
IRQ,2004.0,afolu,0.0,0.0
IRQ,2005.0,electricity_and_heat_production,0.0,0.0
IRQ,2005.0,general,0.0,0.0
IRQ,2005.0,transport,0.0,0.0
IRQ,2005.0,buildings,0.0,0.0
IRQ,2005.0,industry,0.0,0.0
IRQ,2005.0,afolu,0.0,0.0
IRQ,2006.0,electricity_and_heat_production,0.0,0.0
IRQ,2006.0,general,0.0,0.0
IRQ,2006.0,transport,0.0,0.0
IRQ,2006.0,buildings,0.0,0.0
IRQ,2006.0,industry,0.0,0.0
IRQ,2006.0,afolu,0.0,0.0
IRQ,2007.0,electricity_and_heat_production,0.0,0.0
IRQ,2007.0,general,0.0,0.0
IRQ,2007.0,transport,0.0,0.0
IRQ,2007.0,buildings,0.0,0.0
IRQ,2007.0,industry,0.0,0.0
IRQ,2007.0,afolu,0.0,0.0
IRQ,2008.0,electricity_and_heat_production,0.0,0.0
IRQ,2008.0,general,0.0,0.0
IRQ,2008.0,transport,0.0,0.0
IRQ,2008.0,buildings,0.0,0.0
IRQ,2008.0,industry,0.0,0.0
IRQ,2008.0,afolu,0.0,0.0
IRQ,2009.0,electricity_and_heat_production,0.0,0.0
IRQ,2009.0,general,0.0,0.0
IRQ,2009.0,transport,0.0,0.0
IRQ,2009.0,buildings,0.0,0.0
IRQ,2009.0,industry,0.0,0.0
IRQ,2009.0,afolu,0.0,0.0
IRQ,2010.0,electricity_and_heat_production,0.0,0.0
IRQ,2010.0,general,0.0,0.0
IRQ,2010.0,transport,0.0,0.0
IRQ,2010.0,buildings,0.0,0.0
IRQ,2010.0,industry,0.0,0.0
IRQ,2010.0,afolu,0.0,0.0
IRQ,2011.0,electricity_and_heat_production,0.0,0.0
IRQ,2011.0,general,0.0,0.0
IRQ,2011.0,transport,0.0,0.0
IRQ,2011.0,buildings,0.0,0.0
IRQ,2011.0,industry,0.0,0.0
IRQ,2011.0,afolu,0.0,0.0
IRQ,2012.0,electricity_and_heat_production,0.0,0.0
IRQ,2012.0,general,0.0,0.0
IRQ,2012.0,transport,0.0,0.0
IRQ,2012.0,buildings,0.0,0.0
IRQ,2012.0,industry,0.0,0.0
IRQ,2012.0,afolu,0.0,0.0
IRQ,2013.0,electricity_and_heat_production,0.0,0.0
IRQ,2013.0,general,0.0,0.0
IRQ,2013.0,transport,0.0,0.0
IRQ,2013.0,buildings,0.0,0.0
IRQ,2013.0,industry,0.0,0.0
IRQ,2013.0,afolu,0.0,0.0
IRQ,2014.0,electricity_and_heat_production,0.0,1.0
IRQ,2014.0,general,0.0,1.0
IRQ,2014.0,transport,0.0,0.0
IRQ,2014.0,buildings,0.0,0.0
IRQ,2014.0,industry,0.0,0.0
IRQ,2014.0,afolu,0.0,0.0
IRQ,2015.0,electricity_and_heat_production,0.0,1.0
IRQ,2015.0,general,0.0,1.0
IRQ,2015.0,transport,0.0,0.0
IRQ,2015.0,buildings,0.0,0.0
IRQ,2015.0,industry,0.0,0.0
IRQ,2015.0,afolu,0.0,0.0
IRQ,2016.0,electricity_and_heat_production,0.0,2.0
IRQ,2016.0,general,0.0,1.0
IRQ,2016.0,transport,0.0,0.0
IRQ,2016.0,buildings,0.0,0.0
IRQ,2016.0,industry,0.0,0.0
IRQ,2016.0,afolu,0.0,0.0
IRQ,2017.0,electricity_and_heat_production,0.0,2.0
IRQ,2017.0,general,0.0,1.0
IRQ,2017.0,transport,0.0,0.0
IRQ,2017.0,buildings,0.0,0.0
IRQ,2017.0,industry,0.0,0.0
IRQ,2017.0,afolu,0.0,0.0
IRQ,2018.0,electricity_and_heat_production,0.0,2.0
IRQ,2018.0,general,0.0,1.0
IRQ,2018.0,transport,0.0,0.0
IRQ,2018.0,buildings,0.0,0.0
IRQ,2018.0,industry,0.0,0.0
IRQ,2018.0,afolu,0.0,0.0
IRQ,2019.0,electricity_and_heat_production,0.0,2.0
IRQ,2019.0,general,0.0,1.0
IRQ,2019.0,transport,0.0,0.0
IRQ,2019.0,buildings,0.0,0.0
IRQ,2019.0,industry,0.0,0.0
IRQ,2019.0,afolu,0.0,0.0
IRQ,2020.0,electricity_and_heat_production,0.0,2.0
IRQ,2020.0,general,0.0,1.0
IRQ,2020.0,transport,0.0,0.0
IRQ,2020.0,buildings,0.0,0.0
IRQ,2020.0,industry,0.0,0.0
IRQ,2020.0,afolu,0.0,0.0
IRQ,2021.0,electricity_and_heat_production,0.0,2.0
IRQ,2021.0,general,0.0,1.0
IRQ,2021.0,transport,0.0,0.0
IRQ,2021.0,buildings,0.0,0.0
IRQ,2021.0,industry,0.0,0.0
IRQ,2021.0,afolu,0.0,0.0
ITA,1927.0,electricity_and_heat_production,0.0,0.0
ITA,1927.0,general,0.0,0.0
ITA,1927.0,transport,0.0,0.0
ITA,1927.0,buildings,0.0,0.0
ITA,1927.0,industry,0.0,0.0
ITA,1927.0,afolu,0.0,0.0
ITA,1941.0,electricity_and_heat_production,0.0,0.0
ITA,1941.0,general,0.0,0.0
ITA,1941.0,transport,0.0,0.0
ITA,1941.0,buildings,0.0,0.0
ITA,1941.0,industry,0.0,0.0
ITA,1941.0,afolu,0.0,0.0
ITA,1944.0,electricity_and_heat_production,0.0,0.0
ITA,1944.0,general,0.0,0.0
ITA,1944.0,transport,0.0,0.0
ITA,1944.0,buildings,0.0,0.0
ITA,1944.0,industry,0.0,0.0
ITA,1944.0,afolu,0.0,0.0
ITA,1954.0,electricity_and_heat_production,0.0,0.0
ITA,1954.0,general,0.0,0.0
ITA,1954.0,transport,0.0,0.0
ITA,1954.0,buildings,0.0,0.0
ITA,1954.0,industry,0.0,0.0
ITA,1954.0,afolu,0.0,0.0
ITA,1956.0,electricity_and_heat_production,0.0,0.0
ITA,1956.0,general,0.0,0.0
ITA,1956.0,transport,0.0,0.0
ITA,1956.0,buildings,0.0,0.0
ITA,1956.0,industry,0.0,0.0
ITA,1956.0,afolu,0.0,0.0
ITA,1964.0,electricity_and_heat_production,0.0,0.0
ITA,1964.0,general,0.0,0.0
ITA,1964.0,transport,0.0,0.0
ITA,1964.0,buildings,0.0,0.0
ITA,1964.0,industry,0.0,0.0
ITA,1964.0,afolu,0.0,0.0
ITA,1966.0,electricity_and_heat_production,0.0,0.0
ITA,1966.0,general,0.0,0.0
ITA,1966.0,transport,0.0,0.0
ITA,1966.0,buildings,0.0,0.0
ITA,1966.0,industry,0.0,0.0
ITA,1966.0,afolu,0.0,0.0
ITA,1970.0,electricity_and_heat_production,0.0,0.0
ITA,1970.0,general,0.0,0.0
ITA,1970.0,transport,0.0,0.0
ITA,1970.0,buildings,0.0,0.0
ITA,1970.0,industry,0.0,0.0
ITA,1970.0,afolu,0.0,0.0
ITA,1971.0,electricity_and_heat_production,0.0,0.0
ITA,1971.0,general,0.0,0.0
ITA,1971.0,transport,0.0,0.0
ITA,1971.0,buildings,0.0,0.0
ITA,1971.0,industry,0.0,0.0
ITA,1971.0,afolu,0.0,0.0
ITA,1974.0,electricity_and_heat_production,0.0,0.0
ITA,1974.0,general,0.0,0.0
ITA,1974.0,transport,0.0,0.0
ITA,1974.0,buildings,0.0,0.0
ITA,1974.0,industry,0.0,0.0
ITA,1974.0,afolu,0.0,0.0
ITA,1975.0,electricity_and_heat_production,0.0,0.0
ITA,1975.0,general,0.0,0.0
ITA,1975.0,transport,0.0,0.0
ITA,1975.0,buildings,0.0,0.0
ITA,1975.0,industry,0.0,0.0
ITA,1975.0,afolu,0.0,0.0
ITA,1976.0,electricity_and_heat_production,0.0,0.0
ITA,1976.0,general,0.0,0.0
ITA,1976.0,transport,0.0,0.0
ITA,1976.0,buildings,0.0,0.0
ITA,1976.0,industry,0.0,0.0
ITA,1976.0,afolu,0.0,0.0
ITA,1977.0,electricity_and_heat_production,0.0,0.0
ITA,1977.0,general,0.0,0.0
ITA,1977.0,transport,0.0,0.0
ITA,1977.0,buildings,0.0,0.0
ITA,1977.0,industry,0.0,0.0
ITA,1977.0,afolu,0.0,0.0
ITA,1978.0,electricity_and_heat_production,0.0,0.0
ITA,1978.0,general,0.0,0.0
ITA,1978.0,transport,0.0,0.0
ITA,1978.0,buildings,0.0,0.0
ITA,1978.0,industry,0.0,0.0
ITA,1978.0,afolu,0.0,0.0
ITA,1979.0,electricity_and_heat_production,0.0,0.0
ITA,1979.0,general,0.0,0.0
ITA,1979.0,transport,0.0,0.0
ITA,1979.0,buildings,0.0,0.0
ITA,1979.0,industry,0.0,0.0
ITA,1979.0,afolu,0.0,0.0
ITA,1980.0,electricity_and_heat_production,0.0,0.0
ITA,1980.0,general,0.0,0.0
ITA,1980.0,transport,0.0,0.0
ITA,1980.0,buildings,0.0,0.0
ITA,1980.0,industry,0.0,0.0
ITA,1980.0,afolu,0.0,0.0
ITA,1981.0,electricity_and_heat_production,0.0,0.0
ITA,1981.0,general,0.0,0.0
ITA,1981.0,transport,0.0,0.0
ITA,1981.0,buildings,0.0,0.0
ITA,1981.0,industry,0.0,0.0
ITA,1981.0,afolu,0.0,0.0
ITA,1982.0,electricity_and_heat_production,0.0,0.0
ITA,1982.0,general,0.0,0.0
ITA,1982.0,transport,0.0,0.0
ITA,1982.0,buildings,0.0,0.0
ITA,1982.0,industry,0.0,0.0
ITA,1982.0,afolu,0.0,0.0
ITA,1983.0,electricity_and_heat_production,0.0,0.0
ITA,1983.0,general,0.0,0.0
ITA,1983.0,transport,0.0,0.0
ITA,1983.0,buildings,0.0,0.0
ITA,1983.0,industry,0.0,0.0
ITA,1983.0,afolu,0.0,0.0
ITA,1984.0,electricity_and_heat_production,0.0,0.0
ITA,1984.0,general,0.0,0.0
ITA,1984.0,transport,0.0,0.0
ITA,1984.0,buildings,0.0,0.0
ITA,1984.0,industry,0.0,0.0
ITA,1984.0,afolu,0.0,0.0
ITA,1985.0,electricity_and_heat_production,0.0,0.0
ITA,1985.0,general,0.0,0.0
ITA,1985.0,transport,0.0,0.0
ITA,1985.0,buildings,0.0,0.0
ITA,1985.0,industry,0.0,0.0
ITA,1985.0,afolu,0.0,0.0
ITA,1986.0,electricity_and_heat_production,0.0,0.0
ITA,1986.0,general,0.0,0.0
ITA,1986.0,transport,0.0,0.0
ITA,1986.0,buildings,0.0,0.0
ITA,1986.0,industry,0.0,0.0
ITA,1986.0,afolu,0.0,0.0
ITA,1987.0,electricity_and_heat_production,0.0,0.0
ITA,1987.0,general,0.0,0.0
ITA,1987.0,transport,0.0,0.0
ITA,1987.0,buildings,0.0,0.0
ITA,1987.0,industry,0.0,0.0
ITA,1987.0,afolu,0.0,0.0
ITA,1988.0,electricity_and_heat_production,0.0,0.0
ITA,1988.0,general,0.0,0.0
ITA,1988.0,transport,0.0,0.0
ITA,1988.0,buildings,0.0,0.0
ITA,1988.0,industry,0.0,0.0
ITA,1988.0,afolu,0.0,0.0
ITA,1989.0,electricity_and_heat_production,0.0,0.0
ITA,1989.0,general,0.0,0.0
ITA,1989.0,transport,0.0,0.0
ITA,1989.0,buildings,0.0,0.0
ITA,1989.0,industry,0.0,0.0
ITA,1989.0,afolu,0.0,0.0
ITA,1990.0,electricity_and_heat_production,0.0,0.0
ITA,1990.0,general,0.0,0.0
ITA,1990.0,transport,0.0,0.0
ITA,1990.0,buildings,0.0,0.0
ITA,1990.0,industry,0.0,0.0
ITA,1990.0,afolu,0.0,0.0
ITA,1991.0,electricity_and_heat_production,0.0,2.0
ITA,1991.0,general,0.0,0.0
ITA,1991.0,transport,0.0,0.0
ITA,1991.0,buildings,0.0,0.0
ITA,1991.0,industry,0.0,0.0
ITA,1991.0,afolu,0.0,2.0
ITA,1992.0,electricity_and_heat_production,0.0,2.0
ITA,1992.0,general,0.0,0.0
ITA,1992.0,transport,0.0,0.0
ITA,1992.0,buildings,0.0,1.0
ITA,1992.0,industry,0.0,0.0
ITA,1992.0,afolu,0.0,2.0
ITA,1993.0,electricity_and_heat_production,0.0,2.0
ITA,1993.0,general,0.0,0.0
ITA,1993.0,transport,0.0,0.0
ITA,1993.0,buildings,0.0,1.0
ITA,1993.0,industry,0.0,0.0
ITA,1993.0,afolu,0.0,2.0
ITA,1994.0,electricity_and_heat_production,0.0,2.0
ITA,1994.0,general,0.0,0.0
ITA,1994.0,transport,0.0,0.0
ITA,1994.0,buildings,0.0,1.0
ITA,1994.0,industry,0.0,0.0
ITA,1994.0,afolu,0.0,2.0
ITA,1995.0,electricity_and_heat_production,0.0,5.0
ITA,1995.0,general,0.0,0.0
ITA,1995.0,transport,0.0,0.0
ITA,1995.0,buildings,0.0,1.0
ITA,1995.0,industry,0.0,3.0
ITA,1995.0,afolu,0.0,2.0
ITA,1996.0,electricity_and_heat_production,0.0,5.0
ITA,1996.0,general,0.0,0.0
ITA,1996.0,transport,0.0,1.0
ITA,1996.0,buildings,0.0,1.0
ITA,1996.0,industry,0.0,3.0
ITA,1996.0,afolu,0.0,2.0
ITA,1997.0,electricity_and_heat_production,0.0,5.0
ITA,1997.0,general,0.0,0.0
ITA,1997.0,transport,0.0,1.0
ITA,1997.0,buildings,0.0,1.0
ITA,1997.0,industry,0.0,3.0
ITA,1997.0,afolu,0.0,2.0
ITA,1998.0,electricity_and_heat_production,0.0,5.0
ITA,1998.0,general,0.0,1.0
ITA,1998.0,transport,0.0,1.0
ITA,1998.0,buildings,0.0,1.0
ITA,1998.0,industry,0.0,3.0
ITA,1998.0,afolu,0.0,2.0
ITA,1999.0,electricity_and_heat_production,0.0,6.0
ITA,1999.0,general,0.0,5.0
ITA,1999.0,transport,0.0,5.0
ITA,1999.0,buildings,0.0,2.0
ITA,1999.0,industry,0.0,4.0
ITA,1999.0,afolu,0.0,2.0
ITA,2000.0,electricity_and_heat_production,0.0,6.0
ITA,2000.0,general,0.0,6.0
ITA,2000.0,transport,0.0,7.0
ITA,2000.0,buildings,0.0,5.0
ITA,2000.0,industry,0.0,4.0
ITA,2000.0,afolu,0.0,4.0
ITA,2001.0,electricity_and_heat_production,0.0,7.0
ITA,2001.0,general,0.0,7.0
ITA,2001.0,transport,0.0,7.0
ITA,2001.0,buildings,0.0,7.0
ITA,2001.0,industry,0.0,5.0
ITA,2001.0,afolu,0.0,5.0
ITA,2002.0,electricity_and_heat_production,0.0,7.0
ITA,2002.0,general,0.0,7.0
ITA,2002.0,transport,0.0,7.0
ITA,2002.0,buildings,0.0,7.0
ITA,2002.0,industry,0.0,5.0
ITA,2002.0,afolu,0.0,5.0
ITA,2003.0,electricity_and_heat_production,1.0,7.0
ITA,2003.0,general,0.0,7.0
ITA,2003.0,transport,1.0,7.0
ITA,2003.0,buildings,0.0,7.0
ITA,2003.0,industry,1.0,5.0
ITA,2003.0,afolu,0.0,5.0
ITA,2004.0,electricity_and_heat_production,1.0,7.0
ITA,2004.0,general,0.0,7.0
ITA,2004.0,transport,1.0,7.0
ITA,2004.0,buildings,0.0,7.0
ITA,2004.0,industry,1.0,5.0
ITA,2004.0,afolu,0.0,5.0
ITA,2005.0,electricity_and_heat_production,1.0,7.0
ITA,2005.0,general,0.0,7.0
ITA,2005.0,transport,1.0,7.0
ITA,2005.0,buildings,0.0,7.0
ITA,2005.0,industry,1.0,5.0
ITA,2005.0,afolu,0.0,5.0
ITA,2006.0,electricity_and_heat_production,1.0,7.0
ITA,2006.0,general,0.0,7.0
ITA,2006.0,transport,1.0,7.0
ITA,2006.0,buildings,0.0,7.0
ITA,2006.0,industry,1.0,5.0
ITA,2006.0,afolu,0.0,5.0
ITA,2007.0,electricity_and_heat_production,1.0,7.0
ITA,2007.0,general,0.0,7.0
ITA,2007.0,transport,1.0,7.0
ITA,2007.0,buildings,0.0,7.0
ITA,2007.0,industry,1.0,5.0
ITA,2007.0,afolu,0.0,5.0
ITA,2008.0,electricity_and_heat_production,1.0,7.0
ITA,2008.0,general,0.0,7.0
ITA,2008.0,transport,1.0,7.0
ITA,2008.0,buildings,0.0,7.0
ITA,2008.0,industry,1.0,6.0
ITA,2008.0,afolu,0.0,5.0
ITA,2009.0,electricity_and_heat_production,1.0,7.0
ITA,2009.0,general,0.0,7.0
ITA,2009.0,transport,1.0,7.0
ITA,2009.0,buildings,0.0,7.0
ITA,2009.0,industry,1.0,6.0
ITA,2009.0,afolu,0.0,5.0
ITA,2010.0,electricity_and_heat_production,1.0,7.0
ITA,2010.0,general,0.0,7.0
ITA,2010.0,transport,1.0,7.0
ITA,2010.0,buildings,0.0,7.0
ITA,2010.0,industry,1.0,6.0
ITA,2010.0,afolu,0.0,5.0
ITA,2011.0,electricity_and_heat_production,1.0,7.0
ITA,2011.0,general,0.0,7.0
ITA,2011.0,transport,1.0,7.0
ITA,2011.0,buildings,0.0,7.0
ITA,2011.0,industry,1.0,6.0
ITA,2011.0,afolu,0.0,5.0
ITA,2012.0,electricity_and_heat_production,1.0,7.0
ITA,2012.0,general,0.0,7.0
ITA,2012.0,transport,1.0,7.0
ITA,2012.0,buildings,0.0,7.0
ITA,2012.0,industry,1.0,7.0
ITA,2012.0,afolu,0.0,5.0
ITA,2013.0,electricity_and_heat_production,1.0,7.0
ITA,2013.0,general,0.0,7.0
ITA,2013.0,transport,1.0,7.0
ITA,2013.0,buildings,0.0,7.0
ITA,2013.0,industry,1.0,7.0
ITA,2013.0,afolu,0.0,5.0
ITA,2014.0,electricity_and_heat_production,1.0,7.0
ITA,2014.0,general,0.0,7.0
ITA,2014.0,transport,1.0,7.0
ITA,2014.0,buildings,0.0,7.0
ITA,2014.0,industry,1.0,7.0
ITA,2014.0,afolu,0.0,5.0
ITA,2015.0,electricity_and_heat_production,1.0,7.0
ITA,2015.0,general,0.0,7.0
ITA,2015.0,transport,1.0,7.0
ITA,2015.0,buildings,0.0,7.0
ITA,2015.0,industry,1.0,7.0
ITA,2015.0,afolu,0.0,5.0
ITA,2016.0,electricity_and_heat_production,1.0,7.0
ITA,2016.0,general,0.0,7.0
ITA,2016.0,transport,1.0,7.0
ITA,2016.0,buildings,0.0,7.0
ITA,2016.0,industry,1.0,7.0
ITA,2016.0,afolu,0.0,5.0
ITA,2017.0,electricity_and_heat_production,1.0,7.0
ITA,2017.0,general,0.0,7.0
ITA,2017.0,transport,1.0,7.0
ITA,2017.0,buildings,0.0,7.0
ITA,2017.0,industry,1.0,7.0
ITA,2017.0,afolu,0.0,5.0
ITA,2018.0,electricity_and_heat_production,1.0,7.0
ITA,2018.0,general,0.0,7.0
ITA,2018.0,transport,1.0,7.0
ITA,2018.0,buildings,0.0,7.0
ITA,2018.0,industry,1.0,7.0
ITA,2018.0,afolu,0.0,5.0
ITA,2019.0,electricity_and_heat_production,1.0,7.0
ITA,2019.0,general,0.0,7.0
ITA,2019.0,transport,1.0,7.0
ITA,2019.0,buildings,0.0,7.0
ITA,2019.0,industry,1.0,7.0
ITA,2019.0,afolu,0.0,5.0
ITA,2020.0,electricity_and_heat_production,1.0,7.0
ITA,2020.0,general,0.0,7.0
ITA,2020.0,transport,1.0,7.0
ITA,2020.0,buildings,0.0,7.0
ITA,2020.0,industry,1.0,7.0
ITA,2020.0,afolu,0.0,5.0
ITA,2021.0,electricity_and_heat_production,1.0,7.0
ITA,2021.0,general,0.0,7.0
ITA,2021.0,transport,1.0,7.0
ITA,2021.0,buildings,0.0,7.0
ITA,2021.0,industry,1.0,7.0
ITA,2021.0,afolu,0.0,5.0
JPN,1927.0,electricity_and_heat_production,0.0,0.0
JPN,1927.0,general,0.0,0.0
JPN,1927.0,transport,0.0,0.0
JPN,1927.0,buildings,0.0,0.0
JPN,1927.0,industry,0.0,0.0
JPN,1927.0,afolu,0.0,0.0
JPN,1941.0,electricity_and_heat_production,0.0,0.0
JPN,1941.0,general,0.0,0.0
JPN,1941.0,transport,0.0,0.0
JPN,1941.0,buildings,0.0,0.0
JPN,1941.0,industry,0.0,0.0
JPN,1941.0,afolu,0.0,0.0
JPN,1944.0,electricity_and_heat_production,0.0,0.0
JPN,1944.0,general,0.0,0.0
JPN,1944.0,transport,0.0,0.0
JPN,1944.0,buildings,0.0,0.0
JPN,1944.0,industry,0.0,0.0
JPN,1944.0,afolu,0.0,0.0
JPN,1954.0,electricity_and_heat_production,0.0,0.0
JPN,1954.0,general,0.0,0.0
JPN,1954.0,transport,0.0,0.0
JPN,1954.0,buildings,0.0,0.0
JPN,1954.0,industry,0.0,0.0
JPN,1954.0,afolu,0.0,0.0
JPN,1956.0,electricity_and_heat_production,0.0,0.0
JPN,1956.0,general,0.0,0.0
JPN,1956.0,transport,0.0,0.0
JPN,1956.0,buildings,0.0,0.0
JPN,1956.0,industry,0.0,0.0
JPN,1956.0,afolu,0.0,0.0
JPN,1964.0,electricity_and_heat_production,0.0,0.0
JPN,1964.0,general,0.0,0.0
JPN,1964.0,transport,0.0,0.0
JPN,1964.0,buildings,0.0,0.0
JPN,1964.0,industry,0.0,0.0
JPN,1964.0,afolu,0.0,2.0
JPN,1966.0,electricity_and_heat_production,0.0,0.0
JPN,1966.0,general,0.0,0.0
JPN,1966.0,transport,0.0,0.0
JPN,1966.0,buildings,0.0,0.0
JPN,1966.0,industry,0.0,0.0
JPN,1966.0,afolu,0.0,2.0
JPN,1970.0,electricity_and_heat_production,0.0,0.0
JPN,1970.0,general,0.0,0.0
JPN,1970.0,transport,0.0,0.0
JPN,1970.0,buildings,0.0,0.0
JPN,1970.0,industry,0.0,0.0
JPN,1970.0,afolu,0.0,2.0
JPN,1971.0,electricity_and_heat_production,0.0,0.0
JPN,1971.0,general,0.0,0.0
JPN,1971.0,transport,0.0,0.0
JPN,1971.0,buildings,0.0,0.0
JPN,1971.0,industry,0.0,0.0
JPN,1971.0,afolu,0.0,2.0
JPN,1974.0,electricity_and_heat_production,0.0,0.0
JPN,1974.0,general,0.0,0.0
JPN,1974.0,transport,0.0,0.0
JPN,1974.0,buildings,0.0,0.0
JPN,1974.0,industry,0.0,0.0
JPN,1974.0,afolu,0.0,2.0
JPN,1975.0,electricity_and_heat_production,0.0,0.0
JPN,1975.0,general,0.0,0.0
JPN,1975.0,transport,0.0,0.0
JPN,1975.0,buildings,0.0,0.0
JPN,1975.0,industry,0.0,1.0
JPN,1975.0,afolu,0.0,2.0
JPN,1976.0,electricity_and_heat_production,0.0,0.0
JPN,1976.0,general,0.0,0.0
JPN,1976.0,transport,0.0,0.0
JPN,1976.0,buildings,0.0,0.0
JPN,1976.0,industry,0.0,1.0
JPN,1976.0,afolu,0.0,2.0
JPN,1977.0,electricity_and_heat_production,0.0,0.0
JPN,1977.0,general,0.0,0.0
JPN,1977.0,transport,0.0,0.0
JPN,1977.0,buildings,0.0,0.0
JPN,1977.0,industry,0.0,1.0
JPN,1977.0,afolu,0.0,2.0
JPN,1978.0,electricity_and_heat_production,0.0,0.0
JPN,1978.0,general,0.0,0.0
JPN,1978.0,transport,0.0,0.0
JPN,1978.0,buildings,0.0,0.0
JPN,1978.0,industry,0.0,1.0
JPN,1978.0,afolu,0.0,2.0
JPN,1979.0,electricity_and_heat_production,0.0,2.0
JPN,1979.0,general,0.0,0.0
JPN,1979.0,transport,0.0,2.0
JPN,1979.0,buildings,0.0,2.0
JPN,1979.0,industry,0.0,3.0
JPN,1979.0,afolu,0.0,2.0
JPN,1980.0,electricity_and_heat_production,0.0,4.0
JPN,1980.0,general,0.0,1.0
JPN,1980.0,transport,0.0,2.0
JPN,1980.0,buildings,0.0,2.0
JPN,1980.0,industry,0.0,3.0
JPN,1980.0,afolu,0.0,2.0
